trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,continuous_pickup,continuous_drop_off,shape_dist_traveled,timepoint
car1_Standard_toRI_200730,20:15:00,20:15:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_202230,20:22:30,20:23:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_202230,20:30:00,20:30:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_203730,20:37:30,20:38:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_203730,20:45:00,20:45:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_205230,20:52:30,20:53:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_205230,21:00:00,21:00:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_210730,21:07:30,21:08:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_210730,21:15:00,21:15:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_212230,21:22:30,21:23:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_212230,21:30:00,21:30:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_213730,21:37:30,21:38:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_213730,21:45:00,21:45:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_215230,21:52:30,21:53:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_215230,22:00:00,22:00:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_220730,22:07:30,22:08:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_220730,22:15:00,22:15:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_222230,22:22:30,22:23:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_222230,22:30:00,22:30:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_223730,22:37:30,22:38:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_223730,22:45:00,22:45:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_225230,22:52:30,22:53:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_225230,23:00:00,23:00:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_230730,23:07:30,23:08:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_230730,23:15:00,23:15:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_232230,23:22:30,23:23:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_232230,23:30:00,23:30:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_233730,23:37:30,23:38:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_233730,23:45:00,23:45:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_235230,23:52:30,23:53:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_235230,24:00:00,24:00:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_240730,24:07:30,24:08:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_240730,24:15:00,24:15:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_242230,24:22:30,24:23:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_242230,24:30:00,24:30:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_243730,24:37:30,24:38:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_243730,24:45:00,24:45:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_245230,24:52:30,24:53:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_245230,25:00:00,25:00:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_250730,25:07:30,25:08:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_250730,25:15:00,25:15:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_252230,25:22:30,25:23:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_252230,25:30:00,25:30:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_253730,25:37:30,25:38:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_253730,25:45:00,25:45:30,1,2,,0,0,,,0.956,1
car1_Standard_toRI_255230,25:52:30,25:53:00,2,1,Roosevelt Island,0,0,,,0,1
car1_Standard_toRI_255230,26:00:00,26:00:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_070730,07:07:30,07:08:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_070730,07:15:00,07:15:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_072230,07:22:30,07:23:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_072230,07:30:00,07:30:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_073730,07:37:30,07:38:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_073730,07:45:00,07:45:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_075230,07:52:30,07:53:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_075230,08:00:00,08:00:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_080730,08:07:30,08:08:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_080730,08:15:00,08:15:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_082230,08:22:30,08:23:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_082230,08:30:00,08:30:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_083730,08:37:30,08:38:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_083730,08:45:00,08:45:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_085230,08:52:30,08:53:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_085230,09:00:00,09:00:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_090730,09:07:30,09:08:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_090730,09:15:00,09:15:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_092230,09:22:30,09:23:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_092230,09:30:00,09:30:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_093730,09:37:30,09:38:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_093730,09:45:00,09:45:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_095230,09:52:30,09:53:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_095230,10:00:00,10:00:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_150730,15:07:30,15:08:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_150730,15:15:00,15:15:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_152230,15:22:30,15:23:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_152230,15:30:00,15:30:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_153730,15:37:30,15:38:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_153730,15:45:00,15:45:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_155230,15:52:30,15:53:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_155230,16:00:00,16:00:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_160730,16:07:30,16:08:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_160730,16:15:00,16:15:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_162230,16:22:30,16:23:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_162230,16:30:00,16:30:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_163730,16:37:30,16:38:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_163730,16:45:00,16:45:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_165230,16:52:30,16:53:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_165230,17:00:00,17:00:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_170730,17:07:30,17:08:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_170730,17:15:00,17:15:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_172230,17:22:30,17:23:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_172230,17:30:00,17:30:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_173730,17:37:30,17:38:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_173730,17:45:00,17:45:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_175230,17:52:30,17:53:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_175230,18:00:00,18:00:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_180730,18:07:30,18:08:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_180730,18:15:00,18:15:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_182230,18:22:30,18:23:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_182230,18:30:00,18:30:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_183730,18:37:30,18:38:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_183730,18:45:00,18:45:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_185230,18:52:30,18:53:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_185230,19:00:00,19:00:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_190730,19:07:30,19:08:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_190730,19:15:00,19:15:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_192230,19:22:30,19:23:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_192230,19:30:00,19:30:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_193730,19:37:30,19:38:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_193730,19:45:00,19:45:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toM_195230,19:52:30,19:53:00,1,1,Manhattan,0,0,,,0,1
car2_Mon-Fri_Rush_toM_195230,20:00:00,20:00:30,2,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_070000,07:00:00,07:00:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_070000,07:07:00,07:07:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_071500,07:15:00,07:15:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_071500,07:22:00,07:22:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_073000,07:30:00,07:30:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_073000,07:37:00,07:37:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_074500,07:45:00,07:45:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_074500,07:52:00,07:52:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_080000,08:00:00,08:00:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_080000,08:07:00,08:07:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_081500,08:15:00,08:15:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_081500,08:22:00,08:22:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_083000,08:30:00,08:30:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_083000,08:37:00,08:37:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_084500,08:45:00,08:45:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_084500,08:52:00,08:52:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_090000,09:00:00,09:00:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_090000,09:07:00,09:07:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_091500,09:15:00,09:15:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_091500,09:22:00,09:22:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_093000,09:30:00,09:30:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_093000,09:37:00,09:37:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_094500,09:45:00,09:45:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_094500,09:52:00,09:52:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_150000,15:00:00,15:00:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_150000,15:07:00,15:07:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_151500,15:15:00,15:15:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_151500,15:22:00,15:22:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_153000,15:30:00,15:30:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_153000,15:37:00,15:37:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_154500,15:45:00,15:45:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_154500,15:52:00,15:52:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_160000,16:00:00,16:00:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_160000,16:07:00,16:07:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_161500,16:15:00,16:15:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_161500,16:22:00,16:22:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_163000,16:30:00,16:30:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_163000,16:37:00,16:37:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_164500,16:45:00,16:45:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_164500,16:52:00,16:52:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_170000,17:00:00,17:00:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_170000,17:07:00,17:07:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_171500,17:15:00,17:15:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_171500,17:22:00,17:22:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_173000,17:30:00,17:30:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_173000,17:37:00,17:37:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_174500,17:45:00,17:45:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_174500,17:52:00,17:52:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_180000,18:00:00,18:00:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_180000,18:07:00,18:07:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_181500,18:15:00,18:15:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_181500,18:22:00,18:22:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_183000,18:30:00,18:30:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_183000,18:37:00,18:37:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_184500,18:45:00,18:45:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_184500,18:52:00,18:52:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_190000,19:00:00,19:00:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_190000,19:07:00,19:07:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_191500,19:15:00,19:15:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_191500,19:22:00,19:22:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_193000,19:30:00,19:30:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_193000,19:37:00,19:37:30,1,2,,0,0,,,0.956,1
car2_Mon-Fri_Rush_toRI_194500,19:45:00,19:45:30,2,1,Roosevelt Island,0,0,,,0,1
car2_Mon-Fri_Rush_toRI_194500,19:52:00,19:52:30,1,2,,0,0,,,0.956,1
Northbound_Standard_T01,05:58:00,05:58:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T01,05:59:31,05:59:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T01,05:59:42,05:59:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T01,06:00:00,06:00:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T01,06:01:28,06:01:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T01,06:04:03,06:04:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T01,06:04:37,06:04:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T01,06:05:26,06:05:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T01,06:06:08,06:06:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T01,06:07:32,06:07:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T01,06:08:38,06:08:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T01,06:12:00,06:12:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T02,06:13:00,06:13:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T02,06:14:31,06:14:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T02,06:14:42,06:14:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T02,06:15:00,06:15:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T02,06:16:28,06:16:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T02,06:19:03,06:19:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T02,06:19:37,06:19:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T02,06:20:26,06:20:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T02,06:21:08,06:21:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T02,06:22:32,06:22:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T02,06:23:38,06:23:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T02,06:27:00,06:27:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T03,06:28:00,06:28:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T03,06:29:31,06:29:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T03,06:29:42,06:29:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T03,06:30:00,06:30:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T03,06:31:28,06:31:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T03,06:34:03,06:34:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T03,06:34:37,06:34:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T03,06:35:26,06:35:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T03,06:36:08,06:36:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T03,06:37:32,06:37:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T03,06:38:38,06:38:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T03,06:42:00,06:42:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T04,06:43:00,06:43:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T04,06:44:31,06:44:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T04,06:44:42,06:44:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T04,06:45:00,06:45:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T04,06:46:28,06:46:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T04,06:49:03,06:49:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T04,06:49:37,06:49:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T04,06:50:26,06:50:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T04,06:51:08,06:51:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T04,06:52:32,06:52:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T04,06:53:38,06:53:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T04,06:57:00,06:57:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T05,06:58:00,06:58:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T05,06:59:31,06:59:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T05,06:59:42,06:59:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T05,07:00:00,07:00:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T05,07:01:28,07:01:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T05,07:04:03,07:04:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T05,07:04:37,07:04:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T05,07:05:26,07:05:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T05,07:06:08,07:06:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T05,07:07:32,07:07:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T05,07:08:38,07:08:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T05,07:12:00,07:12:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T06,07:13:00,07:13:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T06,07:14:31,07:14:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T06,07:14:42,07:14:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T06,07:15:00,07:15:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T06,07:16:28,07:16:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T06,07:19:03,07:19:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T06,07:19:37,07:19:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T06,07:20:26,07:20:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T06,07:21:08,07:21:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T06,07:22:32,07:22:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T06,07:23:38,07:23:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T06,07:27:00,07:27:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T07,07:28:00,07:28:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T07,07:29:31,07:29:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T07,07:29:42,07:29:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T07,07:30:00,07:30:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T07,07:31:28,07:31:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T07,07:34:03,07:34:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T07,07:34:37,07:34:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T07,07:35:26,07:35:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T07,07:36:08,07:36:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T07,07:37:32,07:37:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T07,07:38:38,07:38:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T07,07:42:00,07:42:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T08,07:43:00,07:43:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T08,07:44:31,07:44:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T08,07:44:42,07:44:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T08,07:45:00,07:45:00,6,4,Subway Station West,0,0,,,0.58,1
Northbound_Standard_T08,07:46:28,07:46:28,7,5,502 Main Street (Youth Center),0,0,,,0.785,0
Northbound_Standard_T08,07:49:03,07:49:03,8,6,546 Main Street (Senior Center),0,0,,,1.147,0
Northbound_Standard_T08,07:49:37,07:49:37,9,7,580 Main Street,0,0,,,1.226,0
Northbound_Standard_T08,07:50:26,07:50:26,10,8,Capobianco Field,0,0,,,1.341,0
Northbound_Standard_T08,07:51:08,07:51:08,11,9,686 Main Street (Gristedes),0,0,,,1.439,0
Northbound_Standard_T08,07:52:32,07:52:32,12,10,40 River Road East,0,0,,,1.636,0
Northbound_Standard_T08,07:53:38,07:53:38,13,11,888 Main Street (The Octagon),0,0,,,1.791,0
Northbound_Standard_T08,07:57:00,07:57:00,14,12,,0,0,,,2.262,1
Northbound_Standard_T09,07:58:00,07:58:00,3,1,Cornell Tech (West Loop Road),0,0,,,0.001,1
Northbound_Standard_T09,07:59:31,07:59:31,4,2,Sportspark (West Entrance),0,0,,,0.438,0
Northbound_Standard_T09,07:59:42,07:59:42,5,3,Tramway Plaza West,0,0,,,0.493,0
Northbound_Standard_T09,08:00:00,08:00:00,6,4,Subway Station West,0,0,,,0.58,1
